# time, x_measured, y_measured, x_predicted, y_predicted, x_kalman, y_kalman
4.266666666666666607e+00,2.520000000000000000e+02,4.600000000000000000e+01,2.754039126613950543e+02,2.734771464724115475e+01,2.723228824917489987e+02,2.980321235551499726e+01
4.299999999999999822e+00,2.540000000000000000e+02,4.300000000000000000e+01,2.760933040515805601e+02,2.892149171055633516e+01,2.731848667006542541e+02,3.077483421010947495e+01
4.333333333333333037e+00,2.570000000000000000e+02,3.800000000000000000e+01,2.767925040414638715e+02,2.999477534147820634e+01,2.741869985470272013e+02,3.104859131081099832e+01
4.366666666666666252e+00,2.590000000000000000e+02,3.200000000000000000e+01,2.776463636077413639e+02,3.031741285923840223e+01,2.751917775770504591e+02,3.053890671069471807e+01
4.400000000000000355e+00,2.540000000000000000e+02,4.600000000000000000e+01,2.785072237377355577e+02,2.979948551244309485e+01,2.752811690034766343e+02,3.193207086847178999e+01
4.433333333333333570e+00,2.540000000000000000e+02,4.600000000000000000e+01,2.783912161242481602e+02,3.132213483505272578e+01,2.751804755751186349e+02,3.325425730978662386e+01
4.466666666666666785e+00,2.550000000000000000e+02,4.500000000000000000e+01,2.780781993376298260e+02,3.276472135495447446e+01,2.750403345565926543e+02,3.437529423970090647e+01
4.500000000000000000e+00,2.560000000000000000e+02,4.500000000000000000e+01,2.777301580214900696e+02,3.398788344273543061e+01,2.748697712799589681e+02,3.543743167728778332e+01
4.533333333333333215e+00,2.560000000000000000e+02,4.500000000000000000e+01,2.773568775397536115e+02,3.514459384257705921e+01,2.745456529348169283e+02,3.644186963721605821e+01
4.566666666666666430e+00,2.570000000000000000e+02,4.500000000000000000e+01,2.768264559068748554e+02,3.623628039865255346e+01,2.742167034110615873e+02,3.738984708801196888e+01
4.599999999999999645e+00,2.570000000000000000e+02,4.500000000000000000e+01,2.762986717479350318e+02,3.726441807594133593e+01,2.737584092899346615e+02,3.828264402481137552e+01
4.633333333333332860e+00,2.580000000000000000e+02,4.400000000000000000e+01,2.756400391042448632e+02,3.823053013489492002e+01,2.733181145444843310e+02,3.898995440246143573e+01
4.666666666666666963e+00,2.580000000000000000e+02,4.500000000000000000e+01,2.750087588463426300e+02,3.899511199196562927e+01,2.727699398167250706e+02,3.978551990265221860e+01
4.700000000000000178e+00,2.590000000000000000e+02,4.500000000000000000e+01,2.742697877961941231e+02,3.985206211072857485e+01,2.722598734748567608e+02,4.052966904457088049e+01
4.733333333333333393e+00,2.230000000000000000e+02,1.500000000000000000e+01,2.735797863589055510e+02,4.065146535067501077e+01,2.669221504205037832e+02,3.727505493289449845e+01
4.766666666666666607e+00,2.170000000000000000e+02,1.600000000000000000e+01,2.677235171011485590e+02,3.716279571256698944e+01,2.610469808201357296e+02,3.437722047138527159e+01
4.799999999999999822e+00,2.150000000000000000e+02,1.700000000000000000e+01,2.613118824294474507e+02,3.406491615282754992e+01,2.552160454487952279e+02,3.181873349949641749e+01
4.833333333333333037e+00,2.160000000000000000e+02,1.700000000000000000e+01,2.549695551233617152e+02,3.133817183596275768e+01,2.498401661694518623e+02,2.945090214551256480e+01
4.866666666666666252e+00,2.170000000000000000e+02,1.700000000000000000e+01,2.491364906845086580e+02,2.882225798828778451e+01,2.449065128487874290e+02,2.726614877432368544e+01
4.900000000000000355e+00,2.180000000000000000e+02,1.600000000000000000e+01,2.437974514221673985e+02,2.650849781328180654e+01,2.404018551025903889e+02,2.512531402837500849e+01
4.933333333333333570e+00,2.190000000000000000e+02,1.600000000000000000e+01,2.389367767079916973e+02,2.424719769726879548e+01,2.363125948621302257e+02,2.316165880633423768e+01
4.966666666666666785e+00,2.200000000000000000e+02,1.600000000000000000e+01,2.345384244900261876e+02,2.218100114042835358e+01,2.326248024977629711e+02,2.136742607081594514e+01
5.000000000000000000e+00,2.210000000000000000e+02,1.600000000000000000e+01,2.305860161190830979e+02,2.030104819895251467e+01,2.293242558121706054e+02,1.973492231014325782e+01
5.033333333333333215e+00,2.220000000000000000e+02,1.600000000000000000e+01,2.270628837538214100e+02,1.859856228420335711e+01,2.263964812654961065e+02,1.825652631093923972e+01
5.066666666666666430e+00,2.230000000000000000e+02,1.600000000000000000e+01,2.239521196665739353e+02,1.706486104325626485e+01,2.238267968433606541e+02,1.692469862779969247e+01
5.099999999999999645e+00,2.240000000000000000e+02,1.600000000000000000e+01,2.212366268262927065e+02,1.569136780855489377e+01,2.216003560262246594e+02,1.573199154375493336e+01
5.133333333333332860e+00,2.250000000000000000e+02,1.600000000000000000e+01,2.188991701877937714e+02,1.446962340099494781e+01,2.197021923646578045e+02,1.467105933443076005e+01
5.166666666666666963e+00,2.260000000000000000e+02,1.600000000000000000e+01,2.169224281676523844e+02,1.339129809185531705e+01,2.181172642097084236e+02,1.373466866720283264e+01
5.200000000000000178e+00,2.270000000000000000e+02,1.600000000000000000e+01,2.152890438365067212e+02,1.244820354915267657e+01,2.168304991906070711e+02,1.291570898418284941e+01
5.233333333333333393e+00,2.280000000000000000e+02,1.600000000000000000e+01,2.139816754050692111e+02,1.163230461318779696e+01,2.158268380734156153e+02,1.220720273456308291e+01
5.266666666666666607e+00,2.290000000000000000e+02,1.600000000000000000e+01,2.129830456267218892e+02,1.093573076426281254e+01,2.150912776738650507e+02,1.160231533766677892e+01
